CRUISE6,YEAR,SEASON,STRATUM,TOW,STATION,SVSPP,LENGTH,INDWT,SEX,AGE,MATURITY,AVGDEPTH,BOTTEMP,STOCK 
198002,1980,SPRING,1380,3,312,102,45,,1,7,,181,4.9,GOM
198002,1980,SPRING,1380,3,312,102,43,,1,6,,181,4.9,GOM
198002,1980,SPRING,1380,3,312,102,32,,1,4,,181,4.9,GOM
198002,1980,SPRING,1380,3,312,102,32,,1,4,,181,4.9,GOM
198002,1980,SPRING,1380,3,312,102,23,,0,3,,181,4.9,GOM
198002,1980,SPRING,1380,4,375,102,34,,2,5,,141,4.8,GOM
198002,1980,SPRING,1380,4,375,102,28,,2,4,,141,4.8,GOM
198002,1980,SPRING,1380,4,375,102,41,,1,6,,141,4.8,GOM
198002,1980,SPRING,1380,4,375,102,39,,1,6,,141,4.8,GOM
198002,1980,SPRING,1380,4,375,102,23,,1,3,,141,4.8,GOM
198002,1980,SPRING,1380,4,375,102,23,,1,3,,141,4.8,GOM
198002,1980,SPRING,1380,5,376,102,50,,2,7,,141,4.4,GOM
198002,1980,SPRING,1380,5,376,102,41,,2,5,,141,4.4,GOM
198002,1980,SPRING,1380,5,376,102,35,,1,5,,141,4.4,GOM
198002,1980,SPRING,1380,5,376,102,22,,1,3,,141,4.4,GOM
198002,1980,SPRING,1380,5,376,102,53,,2,10,,141,4.4,GOM
198002,1980,SPRING,1380,5,376,102,48,,2,6,,141,4.4,GOM
198002,1980,SPRING,1380,5,376,102,45,,2,6,,141,4.4,GOM
198002,1980,SPRING,1380,5,376,102,44,,2,7,,141,4.4,GOM
198002,1980,SPRING,1380,5,376,102,31,,2,4,,141,4.4,GOM
198002,1980,SPRING,1380,5,376,102,39,,1,6,,141,4.4,GOM
198002,1980,SPRING,1380,5,376,102,36,,1,5,,141,4.4,GOM
198002,1980,SPRING,1380,5,376,102,34,,1,5,,141,4.4,GOM
198002,1980,SPRING,1380,5,376,102,34,,1,5,,141,4.4,GOM
198002,1980,SPRING,1380,5,376,102,27,,1,3,,141,4.4,GOM
198002,1980,SPRING,1380,5,376,102,23,,1,3,,141,4.4,GOM
198002,1980,SPRING,1390,1,371,102,40,,2,6,,88,4,GOM
198002,1980,SPRING,1390,1,371,102,30,,2,4,,88,4,GOM
198002,1980,SPRING,1390,1,371,102,37,,1,6,,88,4,GOM
198002,1980,SPRING,1390,1,371,102,33,,1,5,,88,4,GOM
198002,1980,SPRING,1390,1,371,102,32,,1,4,,88,4,GOM
198002,1980,SPRING,1390,1,371,102,24,,1,3,,88,4,GOM
198002,1980,SPRING,1390,1,371,102,16,,0,2,,88,4,GOM
198002,1980,SPRING,1390,1,371,102,58,,2,10,,88,4,GOM
198002,1980,SPRING,1390,1,371,102,54,,2,9,,88,4,GOM
198002,1980,SPRING,1390,1,371,102,46,,2,7,,88,4,GOM
198002,1980,SPRING,1390,1,371,102,45,,2,8,,88,4,GOM
198002,1980,SPRING,1390,1,371,102,39,,2,7,,88,4,GOM
198002,1980,SPRING,1390,1,371,102,38,,2,6,,88,4,GOM
198002,1980,SPRING,1390,1,371,102,31,,2,5,,88,4,GOM
198002,1980,SPRING,1390,1,371,102,24,,2,4,,88,4,GOM
198002,1980,SPRING,1390,1,371,102,22,,2,4,,88,4,GOM
198002,1980,SPRING,1390,1,371,102,39,,1,6,,88,4,GOM
198002,1980,SPRING,1390,1,371,102,35,,1,5,,88,4,GOM
198002,1980,SPRING,1390,1,371,102,34,,1,5,,88,4,GOM
198002,1980,SPRING,1390,1,371,102,34,,1,5,,88,4,GOM
198002,1980,SPRING,1390,1,371,102,32,,1,4,,88,4,GOM
198002,1980,SPRING,1390,1,371,102,31,,1,5,,88,4,GOM
198002,1980,SPRING,1390,1,371,102,31,,1,4,,88,4,GOM
198002,1980,SPRING,1390,1,371,102,26,,1,4,,88,4,GOM
198002,1980,SPRING,1390,1,371,102,26,,1,3,,88,4,GOM
198002,1980,SPRING,1390,1,371,102,23,,1,4,,88,4,GOM
198002,1980,SPRING,1390,1,371,102,23,,1,4,,88,4,GOM
198002,1980,SPRING,1390,1,371,102,17,,0,2,,88,4,GOM
198002,1980,SPRING,1390,2,368,102,55,,2,3,,75,4.6,GOM
198002,1980,SPRING,1390,2,368,102,55,,2,3,,75,4.6,GOM
198002,1980,SPRING,1390,2,368,102,55,,2,2,,75,4.6,GOM
198002,1980,SPRING,1390,2,368,102,50,,2,10,,75,4.6,GOM
198002,1980,SPRING,1390,2,368,102,46,,2,8,,75,4.6,GOM
198002,1980,SPRING,1390,2,368,102,27,,2,3,,75,4.6,GOM
198002,1980,SPRING,1390,2,368,102,26,,2,3,,75,4.6,GOM
198002,1980,SPRING,1390,2,368,102,47,,1,7,,75,4.6,GOM
198002,1980,SPRING,1390,2,368,102,41,,1,7,,75,4.6,GOM
198002,1980,SPRING,1390,2,368,102,36,,1,5,,75,4.6,GOM
198002,1980,SPRING,1390,2,368,102,33,,1,4,,75,4.6,GOM
198002,1980,SPRING,1390,2,368,102,32,,1,4,,75,4.6,GOM
198002,1980,SPRING,1390,2,368,102,29,,1,5,,75,4.6,GOM
198002,1980,SPRING,1390,2,368,102,28,,1,3,,75,4.6,GOM
198002,1980,SPRING,1390,2,368,102,28,,1,3,,75,4.6,GOM
198002,1980,SPRING,1390,2,368,102,27,,1,3,,75,4.6,GOM
198002,1980,SPRING,1390,2,368,102,26,,1,4,,75,4.6,GOM
198002,1980,SPRING,1390,2,368,102,24,,1,4,,75,4.6,GOM
198002,1980,SPRING,1390,2,368,102,24,,1,4,,75,4.6,GOM
198002,1980,SPRING,1390,2,368,102,21,,1,3,,75,4.6,GOM
198002,1980,SPRING,1390,2,368,102,21,,1,3,,75,4.6,GOM
198002,1980,SPRING,1390,2,368,102,24,,0,3,,75,4.6,GOM
198002,1980,SPRING,1390,2,368,102,24,,0,3,,75,4.6,GOM
198002,1980,SPRING,1390,2,368,102,24,,0,3,,75,4.6,GOM
198002,1980,SPRING,1390,2,368,102,23,,0,3,,75,4.6,GOM
198002,1980,SPRING,1390,2,368,102,23,,0,3,,75,4.6,GOM
198002,1980,SPRING,1390,3,370,102,35,,2,5,,91,5.5,GOM
198002,1980,SPRING,1390,3,370,102,35,,1,5,,91,5.5,GOM
198002,1980,SPRING,1390,3,370,102,30,,1,4,,91,5.5,GOM
198002,1980,SPRING,1390,3,370,102,23,,2,4,,91,5.5,GOM
198002,1980,SPRING,1390,3,370,102,18,,2,3,,91,5.5,GOM
198002,1980,SPRING,1390,3,370,102,37,,1,5,,91,5.5,GOM
198002,1980,SPRING,1390,3,370,102,34,,1,5,,91,5.5,GOM
198002,1980,SPRING,1390,3,370,102,33,,1,5,,91,5.5,GOM
198002,1980,SPRING,1390,3,370,102,32,,1,4,,91,5.5,GOM
198002,1980,SPRING,1390,3,370,102,29,,1,4,,91,5.5,GOM
198002,1980,SPRING,1390,3,370,102,26,,1,6,,91,5.5,GOM
198002,1980,SPRING,1390,3,370,102,24,,1,3,,91,5.5,GOM
198002,1980,SPRING,1390,3,370,102,22,,1,3,,91,5.5,GOM
198002,1980,SPRING,1390,3,370,102,22,,1,3,,91,5.5,GOM
198002,1980,SPRING,1390,3,370,102,21,,1,3,,91,5.5,GOM
198002,1980,SPRING,1390,3,370,102,20,,1,3,,91,5.5,GOM
198002,1980,SPRING,1390,3,370,102,17,,1,2,,91,5.5,GOM
198002,1980,SPRING,1390,3,370,102,41,,0,6,,91,5.5,GOM
198002,1980,SPRING,1400,2,308,102,57,,2,7,,125,3.5,GOM
198002,1980,SPRING,1400,2,308,102,51,,2,10,,125,3.5,GOM
198002,1980,SPRING,1400,2,308,102,49,,2,9,,125,3.5,GOM
198002,1980,SPRING,1400,2,308,102,45,,2,8,,125,3.5,GOM
198002,1980,SPRING,1400,2,308,102,57,,2,2,,125,3.5,GOM
198002,1980,SPRING,1400,2,308,102,53,,2,9,,125,3.5,GOM
198002,1980,SPRING,1400,2,308,102,52,,2,8,,125,3.5,GOM
198002,1980,SPRING,1400,2,308,102,50,,2,10,,125,3.5,GOM
198002,1980,SPRING,1400,2,308,102,50,,2,8,,125,3.5,GOM
198002,1980,SPRING,1400,2,308,102,50,,2,7,,125,3.5,GOM
198002,1980,SPRING,1400,2,308,102,48,,2,7,,125,3.5,GOM
198002,1980,SPRING,1400,2,308,102,47,,2,9,,125,3.5,GOM
198002,1980,SPRING,1400,2,308,102,47,,2,7,,125,3.5,GOM
198002,1980,SPRING,1400,2,308,102,45,,2,7,,125,3.5,GOM
198002,1980,SPRING,1400,2,308,102,45,,2,7,,125,3.5,GOM
198002,1980,SPRING,1400,2,308,102,45,,2,7,,125,3.5,GOM
198002,1980,SPRING,1400,2,308,102,42,,2,7,,125,3.5,GOM
198002,1980,SPRING,1400,2,308,102,42,,2,6,,125,3.5,GOM
198002,1980,SPRING,1400,2,308,102,40,,2,6,,125,3.5,GOM
198002,1980,SPRING,1400,2,308,102,39,,2,7,,125,3.5,GOM
198002,1980,SPRING,1400,2,308,102,39,,2,6,,125,3.5,GOM
198002,1980,SPRING,1400,2,308,102,38,,2,6,,125,3.5,GOM
198002,1980,SPRING,1400,2,308,102,37,,2,7,,125,3.5,GOM
198002,1980,SPRING,1400,2,308,102,37,,2,6,,125,3.5,GOM
198002,1980,SPRING,1400,2,308,102,36,,2,6,,125,3.5,GOM
198002,1980,SPRING,1400,2,308,102,35,,2,5,,125,3.5,GOM
198002,1980,SPRING,1400,2,308,102,35,,2,5,,125,3.5,GOM
198002,1980,SPRING,1400,2,308,102,35,,2,5,,125,3.5,GOM
198002,1980,SPRING,1400,2,308,102,35,,2,5,,125,3.5,GOM
198002,1980,SPRING,1400,2,308,102,34,,2,5,,125,3.5,GOM
198002,1980,SPRING,1400,2,308,102,34,,2,5,,125,3.5,GOM
198002,1980,SPRING,1400,2,308,102,34,,2,5,,125,3.5,GOM
198002,1980,SPRING,1400,2,308,102,34,,2,5,,125,3.5,GOM
198002,1980,SPRING,1400,2,308,102,34,,2,5,,125,3.5,GOM
198002,1980,SPRING,1400,2,308,102,34,,2,5,,125,3.5,GOM
198002,1980,SPRING,1400,2,308,102,34,,2,5,,125,3.5,GOM
198002,1980,SPRING,1400,2,308,102,33,,2,5,,125,3.5,GOM
198002,1980,SPRING,1400,2,308,102,33,,2,5,,125,3.5,GOM
198002,1980,SPRING,1400,2,308,102,33,,2,4,,125,3.5,GOM
198002,1980,SPRING,1400,2,308,102,47,,1,7,,125,3.5,GOM
198002,1980,SPRING,1400,2,308,102,41,,1,7,,125,3.5,GOM
198002,1980,SPRING,1400,2,308,102,35,,1,5,,125,3.5,GOM
198002,1980,SPRING,1400,2,308,102,33,,1,5,,125,3.5,GOM
198002,1980,SPRING,1400,2,308,102,33,,1,5,,125,3.5,GOM
198002,1980,SPRING,1400,2,308,102,33,,1,5,,125,3.5,GOM
198002,1980,SPRING,1400,2,308,102,31,,1,5,,125,3.5,GOM
198007,1980,FALL,1220,2,301,102,57,,2,9,,182,7.5,GB
198007,1980,FALL,1220,2,301,102,51,,2,9,,182,7.5,GB
198007,1980,FALL,1220,2,301,102,51,,2,8,,182,7.5,GB
198007,1980,FALL,1220,2,301,102,30,,1,3,,182,7.5,GB
198007,1980,FALL,1220,2,301,102,28,,1,3,,182,7.5,GB
198007,1980,FALL,1220,2,301,102,26,,1,2,,182,7.5,GB
198007,1980,FALL,1220,2,301,102,20,,1,2,,182,7.5,GB
198007,1980,FALL,1220,2,301,102,18,,1,1,,182,7.5,GB
198007,1980,FALL,1220,3,341,102,34,,2,4,,171,8,GB
198007,1980,FALL,1220,3,341,102,27,,2,3,,171,8,GB
198007,1980,FALL,1220,3,341,102,23,,2,2,,171,8,GB
198007,1980,FALL,1220,3,341,102,36,,1,4,,171,8,GB
198007,1980,FALL,1220,3,341,102,30,,1,3,,171,8,GB
198007,1980,FALL,1220,3,341,102,24,,1,2,,171,8,GB
198007,1980,FALL,1220,7,314,102,38,,2,4,,157,8.3,GB
198007,1980,FALL,1220,7,314,102,26,,2,2,,157,8.3,GB
198007,1980,FALL,1220,7,314,102,32,,2,3,,157,8.3,GB
198007,1980,FALL,1220,7,314,102,30,,2,3,,157,8.3,GB
198007,1980,FALL,1220,7,314,102,26,,2,3,,157,8.3,GB
198007,1980,FALL,1220,7,314,102,24,,2,3,,157,8.3,GB
198007,1980,FALL,1220,7,314,102,24,,2,2,,157,8.3,GB
198007,1980,FALL,1220,7,314,102,23,,2,2,,157,8.3,GB
198007,1980,FALL,1220,7,314,102,38,,1,7,,157,8.3,GB
198007,1980,FALL,1220,7,314,102,20,,1,2,,157,8.3,GB
198007,1980,FALL,1220,8,298,102,38,,2,4,,150,9.8,GB
198007,1980,FALL,1220,8,298,102,48,,1,7,,150,9.8,GB
198007,1980,FALL,1220,8,298,102,36,,1,4,,150,9.8,GB
198007,1980,FALL,1220,8,298,102,57,,2,8,,150,9.8,GB
198007,1980,FALL,1220,8,298,102,47,,2,7,,150,9.8,GB
198007,1980,FALL,1220,8,298,102,39,,2,5,,150,9.8,GB
198007,1980,FALL,1220,8,298,102,35,,2,4,,150,9.8,GB
198007,1980,FALL,1220,8,298,102,33,,2,4,,150,9.8,GB
198007,1980,FALL,1220,8,298,102,33,,2,4,,150,9.8,GB
198007,1980,FALL,1220,8,298,102,28,,2,3,,150,9.8,GB
198007,1980,FALL,1220,8,298,102,43,,1,7,,150,9.8,GB
198007,1980,FALL,1220,8,298,102,36,,1,4,,150,9.8,GB
198007,1980,FALL,1220,8,298,102,36,,1,4,,150,9.8,GB
198007,1980,FALL,1220,8,298,102,35,,1,3,,150,9.8,GB
198007,1980,FALL,1230,4,276,102,26,,1,2,,93,8.9,GB
198007,1980,FALL,1230,5,272,102,35,,2,4,,98,6.8,GB
198007,1980,FALL,1230,5,272,102,31,,2,3,,98,6.8,GB
198007,1980,FALL,1230,5,272,102,28,,2,2,,98,6.8,GB
198007,1980,FALL,1230,5,272,102,37,,2,5,,98,6.8,GB
198007,1980,FALL,1230,5,272,102,36,,2,4,,98,6.8,GB
198007,1980,FALL,1230,5,272,102,35,,2,4,,98,6.8,GB
198007,1980,FALL,1230,5,272,102,34,,2,4,,98,6.8,GB
198007,1980,FALL,1230,5,272,102,32,,2,3,,98,6.8,GB
198007,1980,FALL,1230,5,272,102,29,,2,4,,98,6.8,GB
198007,1980,FALL,1230,5,272,102,29,,2,3,,98,6.8,GB
198007,1980,FALL,1230,5,272,102,29,,2,3,,98,6.8,GB
198007,1980,FALL,1230,5,272,102,27,,2,3,,98,6.8,GB
198007,1980,FALL,1230,5,272,102,24,,2,2,,98,6.8,GB
198007,1980,FALL,1230,5,272,102,24,,2,2,,98,6.8,GB
198007,1980,FALL,1230,5,272,102,23,,2,2,,98,6.8,GB
198007,1980,FALL,1230,5,272,102,49,,1,6,,98,6.8,GB
198007,1980,FALL,1230,5,272,102,34,,1,3,,98,6.8,GB
198007,1980,FALL,1230,5,272,102,32,,1,4,,98,6.8,GB
198007,1980,FALL,1230,5,272,102,32,,1,3,,98,6.8,GB
198007,1980,FALL,1230,5,272,102,31,,1,3,,98,6.8,GB
198007,1980,FALL,1230,5,272,102,31,,1,3,,98,6.8,GB
198007,1980,FALL,1230,5,272,102,27,,1,3,,98,6.8,GB
198007,1980,FALL,1230,5,272,102,26,,1,2,,98,6.8,GB
198007,1980,FALL,1230,5,272,102,26,,1,2,,98,6.8,GB
198007,1980,FALL,1230,5,272,102,25,,1,2,,98,6.8,GB
198007,1980,FALL,1230,5,272,102,24,,0,2,,98,6.8,GB
198007,1980,FALL,1230,5,272,102,24,,0,2,,98,6.8,GB
198007,1980,FALL,1230,5,272,102,22,,0,2,,98,6.8,GB
198007,1980,FALL,1230,5,272,102,21,,0,2,,98,6.8,GB
198007,1980,FALL,1230,5,272,102,21,,0,2,,98,6.8,GB
198007,1980,FALL,1240,1,406,102,25,,2,3,,190,7.9,GOM
198007,1980,FALL,1240,1,406,102,23,,2,3,,190,7.9,GOM
198007,1980,FALL,1240,1,406,102,46,,1,7,,190,7.9,GOM
198007,1980,FALL,1240,1,406,102,40,,1,5,,190,7.9,GOM
198007,1980,FALL,1240,2,411,102,40,,2,6,,166,6.1,GOM
198007,1980,FALL,1240,2,411,102,37,,2,5,,166,6.1,GOM
198007,1980,FALL,1240,2,411,102,32,,2,4,,166,6.1,GOM
198007,1980,FALL,1240,2,411,102,55,,2,13,,166,6.1,GOM
198007,1980,FALL,1240,2,411,102,47,,2,7,,166,6.1,GOM
198007,1980,FALL,1240,2,411,102,41,,2,6,,166,6.1,GOM
198007,1980,FALL,1240,2,411,102,40,,2,6,,166,6.1,GOM
198007,1980,FALL,1240,2,411,102,40,,2,5,,166,6.1,GOM
198007,1980,FALL,1240,2,411,102,38,,2,5,,166,6.1,GOM
198007,1980,FALL,1240,2,411,102,36,,2,5,,166,6.1,GOM
198007,1980,FALL,1240,2,411,102,36,,2,5,,166,6.1,GOM
198007,1980,FALL,1240,2,411,102,33,,2,4,,166,6.1,GOM
198007,1980,FALL,1240,2,411,102,31,,2,4,,166,6.1,GOM
198007,1980,FALL,1240,2,411,102,26,,2,3,,166,6.1,GOM
198007,1980,FALL,1240,2,411,102,25,,2,2,,166,6.1,GOM
198007,1980,FALL,1240,2,411,102,45,,1,7,,166,6.1,GOM
198007,1980,FALL,1240,2,411,102,42,,1,6,,166,6.1,GOM
198007,1980,FALL,1240,2,411,102,36,,1,4,,166,6.1,GOM
198007,1980,FALL,1240,2,411,102,33,,1,4,,166,6.1,GOM
198007,1980,FALL,1240,2,411,102,30,,1,4,,166,6.1,GOM
198007,1980,FALL,1240,2,411,102,30,,1,3,,166,6.1,GOM
198007,1980,FALL,1240,4,410,102,31,,1,4,,172,5.6,GOM
198007,1980,FALL,1240,4,410,102,21,,0,2,,172,5.6,GOM
198007,1980,FALL,1240,4,410,102,61,,2,14,,172,5.6,GOM
198007,1980,FALL,1240,4,410,102,31,,2,3,,172,5.6,GOM
198007,1980,FALL,1240,4,410,102,31,,2,3,,172,5.6,GOM
198007,1980,FALL,1240,4,410,102,30,,2,3,,172,5.6,GOM
198007,1980,FALL,1240,4,410,102,29,,2,4,,172,5.6,GOM
198007,1980,FALL,1240,4,410,102,28,,2,3,,172,5.6,GOM
198007,1980,FALL,1240,4,410,102,25,,2,3,,172,5.6,GOM
198007,1980,FALL,1240,4,410,102,25,,2,3,,172,5.6,GOM
198007,1980,FALL,1240,4,410,102,49,,1,9,,172,5.6,GOM
198007,1980,FALL,1240,4,410,102,31,,1,4,,172,5.6,GOM
198007,1980,FALL,1240,4,410,102,28,,1,4,,172,5.6,GOM
198007,1980,FALL,1240,4,410,102,23,,1,3,,172,5.6,GOM
198007,1980,FALL,1240,4,410,102,22,,0,2,,172,5.6,GOM
198007,1980,FALL,1240,4,410,102,21,,0,2,,172,5.6,GOM
198007,1980,FALL,1240,4,410,102,21,,0,2,,172,5.6,GOM
198007,1980,FALL,1240,5,407,102,43,,2,6,,170,5.9,GOM
198007,1980,FALL,1240,5,407,102,39,,2,5,,170,5.9,GOM
198007,1980,FALL,1240,5,407,102,36,,2,5,,170,5.9,GOM
198007,1980,FALL,1240,5,407,102,30,,2,3,,170,5.9,GOM
198007,1980,FALL,1240,5,407,102,27,,2,5,,170,5.9,GOM
198007,1980,FALL,1240,5,407,102,25,,2,2,,170,5.9,GOM
198007,1980,FALL,1240,5,407,102,21,,2,2,,170,5.9,GOM
198007,1980,FALL,1240,5,407,102,28,,1,3,,170,5.9,GOM
198007,1980,FALL,1240,5,407,102,43,,2,7,,170,5.9,GOM
198007,1980,FALL,1240,5,407,102,43,,2,6,,170,5.9,GOM
198007,1980,FALL,1240,5,407,102,41,,2,6,,170,5.9,GOM
198007,1980,FALL,1240,5,407,102,40,,2,5,,170,5.9,GOM
198007,1980,FALL,1240,5,407,102,39,,2,5,,170,5.9,GOM
198007,1980,FALL,1240,5,407,102,38,,2,5,,170,5.9,GOM
198007,1980,FALL,1240,5,407,102,38,,2,4,,170,5.9,GOM
198007,1980,FALL,1240,5,407,102,36,,2,5,,170,5.9,GOM
198007,1980,FALL,1240,5,407,102,34,,2,4,,170,5.9,GOM
198007,1980,FALL,1240,5,407,102,33,,2,4,,170,5.9,GOM
198007,1980,FALL,1240,5,407,102,33,,2,4,,170,5.9,GOM
198007,1980,FALL,1240,5,407,102,29,,2,4,,170,5.9,GOM
198007,1980,FALL,1240,5,407,102,29,,2,3,,170,5.9,GOM
198007,1980,FALL,1240,5,407,102,29,,2,3,,170,5.9,GOM
198007,1980,FALL,1240,5,407,102,27,,2,5,,170,5.9,GOM
198007,1980,FALL,1240,5,407,102,26,,2,3,,170,5.9,GOM
198007,1980,FALL,1240,5,407,102,25,,2,2,,170,5.9,GOM
198007,1980,FALL,1240,5,407,102,25,,2,2,,170,5.9,GOM
198007,1980,FALL,1240,5,407,102,23,,2,2,,170,5.9,GOM
198007,1980,FALL,1240,5,407,102,23,,2,2,,170,5.9,GOM
198007,1980,FALL,1240,5,407,102,22,,2,2,,170,5.9,GOM
198007,1980,FALL,1240,5,407,102,32,,1,4,,170,5.9,GOM
198007,1980,FALL,1240,5,407,102,31,,1,4,,170,5.9,GOM
198007,1980,FALL,1240,5,407,102,31,,1,3,,170,5.9,GOM
198007,1980,FALL,1240,5,407,102,25,,1,2,,170,5.9,GOM
198007,1980,FALL,1270,4,429,102,41,,2,6,,111,6.4,GOM
198007,1980,FALL,1270,4,429,102,35,,2,5,,111,6.4,GOM
198007,1980,FALL,1270,4,429,102,34,,2,4,,111,6.4,GOM
198007,1980,FALL,1270,4,429,102,26,,2,3,,111,6.4,GOM
198007,1980,FALL,1270,4,429,102,40,,1,5,,111,6.4,GOM
198007,1980,FALL,1270,4,429,102,38,,1,6,,111,6.4,GOM
198007,1980,FALL,1270,4,429,102,33,,1,4,,111,6.4,GOM
198007,1980,FALL,1270,4,429,102,32,,1,4,,111,6.4,GOM
198007,1980,FALL,1270,4,429,102,29,,1,3,,111,6.4,GOM
198007,1980,FALL,1270,4,429,102,28,,1,3,,111,6.4,GOM
198007,1980,FALL,1280,1,434,102,23,,1,2,,240,5.2,GOM
198007,1980,FALL,1280,1,434,102,30,,1,4,,240,5.2,GOM
198007,1980,FALL,1280,1,434,102,26,,1,3,,240,5.2,GOM
198007,1980,FALL,1280,2,395,102,49,,2,8,,213,6.5,GOM
198007,1980,FALL,1280,2,395,102,48,,1,8,,213,6.5,GOM
198007,1980,FALL,1280,2,395,102,36,,1,4,,213,6.5,GOM
198007,1980,FALL,1280,2,395,102,35,,1,4,,213,6.5,GOM
198007,1980,FALL,1280,2,395,102,34,,1,6,,213,6.5,GOM
198007,1980,FALL,1280,3,433,102,33,,2,4,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,25,,2,3,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,40,,1,5,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,45,,2,7,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,43,,2,6,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,39,,2,5,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,55,,2,11,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,53,,2,14,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,53,,2,10,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,44,,2,7,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,43,,2,6,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,43,,2,6,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,42,,2,6,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,42,,2,6,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,40,,2,5,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,38,,2,5,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,36,,2,4,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,33,,2,4,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,29,,2,4,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,28,,2,3,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,25,,2,3,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,22,,2,3,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,44,,1,7,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,44,,1,7,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,41,,1,6,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,39,,1,5,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,36,,1,5,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,36,,1,4,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,36,,1,4,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,35,,1,4,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,35,,1,4,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,34,,1,4,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,34,,1,4,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,34,,1,4,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,33,,1,4,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,33,,1,4,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,32,,1,5,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,31,,1,3,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,31,,1,3,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,30,,1,4,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,30,,1,3,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,28,,1,3,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,28,,1,3,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,27,,1,3,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,27,,1,3,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,25,,1,3,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,21,,1,3,,218,5.4,GOM
198007,1980,FALL,1280,3,433,102,21,,1,2,,218,5.4,GOM
198007,1980,FALL,1280,4,394,102,43,,2,6,,210,5.1,GOM
198007,1980,FALL,1280,4,394,102,40,,2,5,,210,5.1,GOM
198007,1980,FALL,1280,4,394,102,36,,2,5,,210,5.1,GOM
198007,1980,FALL,1280,4,394,102,31,,2,4,,210,5.1,GOM
198007,1980,FALL,1280,4,394,102,53,,1,14,,210,5.1,GOM
198007,1980,FALL,1280,4,394,102,36,,1,5,,210,5.1,GOM
198007,1980,FALL,1280,4,394,102,30,,1,4,,210,5.1,GOM
198007,1980,FALL,1280,4,394,102,25,,1,3,,210,5.1,GOM
198007,1980,FALL,1280,4,394,102,50,,2,8,,210,5.1,GOM
198007,1980,FALL,1280,4,394,102,48,,2,8,,210,5.1,GOM
198007,1980,FALL,1280,4,394,102,46,,2,7,,210,5.1,GOM
198007,1980,FALL,1280,4,394,102,44,,2,6,,210,5.1,GOM
198007,1980,FALL,1280,4,394,102,43,,2,6,,210,5.1,GOM
198007,1980,FALL,1280,4,394,102,43,,2,6,,210,5.1,GOM
198007,1980,FALL,1280,4,394,102,40,,2,5,,210,5.1,GOM
198007,1980,FALL,1280,4,394,102,40,,2,5,,210,5.1,GOM
198007,1980,FALL,1280,4,394,102,40,,2,5,,210,5.1,GOM
198007,1980,FALL,1280,4,394,102,38,,2,5,,210,5.1,GOM
198007,1980,FALL,1280,4,394,102,38,,2,5,,210,5.1,GOM
198007,1980,FALL,1280,4,394,102,37,,2,5,,210,5.1,GOM
198007,1980,FALL,1280,4,394,102,36,,2,4,,210,5.1,GOM
